DATAFLOW,MEASURE,VALUE,SECTOR,WORK_TYPE,BUILDING_TYPE,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-07,232,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-08,122,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-09,180,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-10,182,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-11,400,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-12,80,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-01,116,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-02,179,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-03,143,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-04,121,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-05,233,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-06,77,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-07,136,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-02,320,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-03,407,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-04,451,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-05,292,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-06,445,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-07,512,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-08,501,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-09,420,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-10,238,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-11,399,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-12,235,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-01,247,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-02,318,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-03,327,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-04,391,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-05,375,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-06,377,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1991-07,309,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1991-08,340,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1991-09,190,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1991-10,306,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1991-11,193,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1991-12,256,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1992-01,275,NUM,0,,
